Record Id,Solution Number,Solution Owner.id,Solution Title,Published,Status,Product Name.id,No of comments,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Question,Answer,Add Comment,Layout.id,Tag,Solution Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Village.id,Expected Direct Beneficiary Reach,Endline Due Date,Endline Survey Completed,Baseline Survey Completed,Project Start Date,Project End Date,Donor 1 (D1).id,D1 - Interim Report Due,D1 - Amount Donated,Donor 3 (D3).id,D3 - Amount Donated,D3 - Interim Report Due,D1 - Final Report Due,D3 - Funds Received,D1 - Funds Received,D3 - Final Report Due,D2 - Interim Report Due,Donor 2 (D2).id,D2 - Final Report Due,D2 - Amount Donated,D2 - Funds Received,Funding Gap GBP,Project Type,Expected Direct Household Reach,KHTF Staff,Project Code,Household Surveys Needed,Gravel & Sand Sources,Other Donors List (D4),Suitable for UK Volunteers,No. In Water Committee,D4 - Amount Donated,D4 - Funds Received,D4 - Final Report Due,D4 - Interim Report Due,New Latrines Needed,Case Studies,Distance From New Source (m),Distance From New Tanks (m),Source Water Flow,Farmland Above  Source,No. Potential Sources,System Will Affect Farmland,Soil Type,No. Taps to Build,WASH Construction Challenges,Supplementary Sources,Village Water Sources,HH With V. Poor Latrines,Defecation Place When No Latrine,HH Without Latrines,Water Problems Description,Irrigation Problem,Infrastructure Built,Irrigation Construction Challenges,Water Ever Rationed,Distance From Old Source (m),HH With Latrines,Rai of Village Flat/Paddy Fields,Livelihoods Project Notes,WASH Project Notes,School.id,KHT Staff Owner,Crops Grown in Dry Season,Sufficient Water for Irrigation,Sufficient Water In Dry Season,Sufficient Water In Wet Season,Donor Notes,Other Villages,Monthly Expenditure Notes,Males,Education Project Notes,Females,No. of Buses/Dorms,THB GBP FX Rate,Project Budget THB,Other Schools,Monthly Expenditure THB,Access to Education Issues,Child Ages,Overheads THB,Project Proposal Cost THB,% Villagers Affected by Flooding in 2 Years,% Budget Spent,No. Tanks to Build,KY Project Account Spend THB,KHT Project Transfer List Spend THB,% Labour Paid,Manual Adjustments Notes,Manual Finance Adjustments,Total Spend THB,Budget Notes,Project Budget GBP,Project Linked to Other Projects,Endline Survey Actual Date,Other Project Notes,Month of Construction,Course (Scholars Only),School Type,Full Name (Scholar Only),No Interim Reports Due,Last Update,Village Proposal Date,Baseline Survey Date,D2 - Final Report Sent,D1 - Interim Report Sent,D4 - Interim Report Sent,D3 -  Interim Report Sent,D4 - Final Report Sent,D1 - Final Report Sent,D2 - Interim Report Sent,D3 - Final Report Sent,Unused Rai of Flat/Paddy Fields,No. Latrines to Build,Rai of Village Hill Farmland,Wooden Dams Used,Final Grade (Scholars Only),Cost per Beneficiary GBP (From Budget),Funds Remaining GBP,Pre-Project Water Tests,Endline Water Test Date,Failed Pre-Project Water Tests,Water Tests and Failures Notes,Pre-Project Water Test Date,Baseline Water Tests,Failed Baseline Water Tests,Baseline Water Test Date,Endline Water Tests,Failed Endline Water Tests,Pre-Project E Coli MPN/100ml,Baseline E Coli MPN,Endline E Coli MPN,Target Litres Per Person on Day 1,How Did KHT Identify the Project and Site,Corrective Work Requied,Locked,Corrective Work Details,Water Filters to Install,Latest WASH Result,All Donors,Record Status
zcrm_361303000000531175,361303000000531289,zcrm_361303000000269001,Ban Huay Pong Karn 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527037,23,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,643.0,zcrm_361303000000522040,396.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,272.0,true,0,Ongoing,,Nootsabar,2108,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528037,ELPO,,,,,,,"Half rates in May, September, October, March",11,,12,1,40.93,53678,,4000,,4-12 (Primary),17678.0,36000,,100,,,36000,,,,53678,,1311.46,false,2022-03-08,,,,Pratom (Primary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,57.02,-0.46,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531176,361303000000531291,zcrm_361303000000269001,"Ban Hua Pon, Ban Mae Au 2021 School Bus",false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527038,16,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,482.0,zcrm_361303000000522040,297.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,204.0,true,0,Ongoing,,Nootsabar,2109,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,Ban Mae Au,"Half rates in May, September, October, March",4,,12,1,40.93,40259,,3000,,12-18 (Secondary),13259.0,27000,,103.73,,,28500,,,,41759,,983.61,false,2022-03-04,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,61.48,-37.25,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531177,361303000000531293,zcrm_361303000000269001,Ban Kham Suk 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527039,14,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,563.0,zcrm_361303000000522040,347.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,238.0,true,0,Ongoing,,Nootsabar,2110,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,"Ban Mae Yuam Luang, Ban Na Ngiew","Half rates in May, September, October, March",7,,7,1,40.93,46969,,3500,,12-18 (Secondary),15469.0,31500,,103.73,,,33250,,,,48719,,1147.54,false,2022-03-03,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,81.97,-42.3,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531178,361303000000531295,zcrm_361303000000269001,Ban Mai Pattana 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527040,8,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,402.0,zcrm_361303000000522040,248.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,170.0,true,0,Ongoing,,Nootsabar,2111,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,Ban San Jao,"Half rates in May, September, October, March",1,,7,1,40.93,33549,,2500,,12-18 (Secondary),11049.0,22500,,103.73,,,23750,,,,34799,,819.67,false,2022-03-21,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,102.46,-30.21,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531179,361303000000531297,zcrm_361303000000269001,Ban Pattana Puku 2021 School Bus,true,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527041,10,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,322.0,zcrm_361303000000522040,198.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,136.0,true,0,Ongoing,,Nootsabar,2112,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,,"Half rates in May, September, October, March",1,,9,1,40.93,26839,,2000,,12-18 (Secondary),8839.0,18000,,103.73,,,19000,,,,27839,,655.73,false,2022-03-01,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,65.57,-24.16,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531180,361303000000531299,zcrm_361303000000269001,Ban Huay Ku Pa 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527042,23,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,482.0,zcrm_361303000000522040,297.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,204.0,true,0,Ongoing,,Nootsabar,2113,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",4,,19,1,40.93,40259,,3000,,4-18 (Primary & Secondary),13259.0,27000,,100,,,27000,,,,40259,,983.61,false,2022-03-09,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,42.77,-0.61,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531181,361303000000531301,zcrm_361303000000269001,Ban Tung Pa Kha 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000001197125,33,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,482.0,zcrm_361303000000522040,297.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,204.0,true,0,Ongoing,,Nootsabar,2114,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",13,,20,2,40.93,40259,,3000,,4-18 (Primary & Secondary),13259.0,27000,,100,,,27000,,,,40259,,983.61,false,2022-03-05,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,29.81,-0.61,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531182,361303000000531303,zcrm_361303000000269001,Ban Huay Rin 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527044,73,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,402.0,zcrm_361303000000522040,248.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,170.0,true,0,Ongoing,,Nootsabar,2115,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",33,,40,2,40.93,33549,,2500,,4-18 (Primary & Secondary),11049.0,22500,,100,,,22500,,,,33549,,819.67,false,2022-04-01,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,11.23,0.33,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531183,361303000000531305,zcrm_361303000000269001,Ban Mae La Luang 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527045,32,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,563.0,zcrm_361303000000522040,347.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,238.0,true,0,Ongoing,,Nootsabar,2116,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,Ban Santi Pattana,"Half rates in May, September, October, March",14,,18,2,40.93,46969,,3500,,4-18 (Primary & Secondary),15469.0,31500,,100,,,31500,,,,46969,,1147.54,false,2022-03-22,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,35.86,0.46,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531184,361303000000531307,zcrm_361303000000269001,"Ban Mae Sapei Tai, Ban Mae Sapei Nua 2021 School Bus",false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527035,14,,true,false,2021-06-01,2022-03-31,zcrm_361303000000522020,2021-10-15,362.0,zcrm_361303000000522040,223.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,153.0,true,0,Ongoing,,Nootsabar,2119,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,Ban Mae Sapei Nua,"Half rates in May, September, October, March",3,,11,1,40.93,30194,,2500,,12-18 (Secondary),9944.0,20250,,90.89,,,17500,,,,27444,,737.7,false,2022-03-04,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,52.69,67.49,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531185,361303000000531309,zcrm_361303000000269001,Ban Santi Suk 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,2022-05-30 11:14:55,2022-08-05 07:15:05,zcrm_361303000000527046,40,,false,false,2021-05-01,2021-06-01,zcrm_361303000000522020,2021-10-15,40.0,zcrm_361303000000522040,25.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,17.0,true,0,Ongoing,,Nootsabar,2117,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",22,,18,1,40.93,3355,,2500,,4-18 (Primary & Secondary),1105.0,2250,,32.94,,,,,,,1105,,81.97,false,,,,,,,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,2.05,55,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531186,361303000000531311,zcrm_361303000000269001,Ban Huay Kai Pa 2021 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527047,21,,true,false,2021-05-01,2022-03-31,zcrm_361303000000522020,2021-10-15,563.0,zcrm_361303000000522040,347.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000522030,,238.0,true,0,Ongoing,,Nootsabar,2118,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",7,,14,1,40.93,46969,,3500,,12-18 (Secondary),15469.0,31500,,100,,,31500,,,,46969,,1147.54,false,2022-03-09,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,false,true,false,true,false,true,,,,,,54.64,0.46,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531187,361303000000531313,zcrm_361303000000269001,Ban Huay Pueng Mai 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527048,35,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,224.0,zcrm_361303000000526033,27.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,48.0,true,465.06,Ongoing,,Nootsabar,2101,0,,Small Education Donors 2021,false,,214.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528039,ELPO,,,,,,,"Half rates in May, September, October, March",16,,17,,40.93,40032,,3000,,4-12 (Primary);12-18 (Secondary),13032.0,27000,,100,,,27000,,,,40032,,978.06,false,2022-03-01,,,,Pratom (Primary) & Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,27.94,-465.06,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531188,361303000000531315,zcrm_361303000000269001,Khun Yuam Wittaya 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527049,20,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,746.0,zcrm_361303000000526033,91.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,161.0,true,1548.18,Ongoing,,Nootsabar,2102,0,,Small Education Donors 2021,false,,714.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,,"Half rates in May, September, October, March",3,,17,,40.93,133439,,10000,,12-18 (Secondary),43439.0,90000,,103.75,,,95000,,,,138439,,3260.18,false,2022-03-01,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,163.01,-1670.34,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531189,361303000000531317,zcrm_361303000000269001,Ban Huay San 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527050,45,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,224.0,zcrm_361303000000526033,27.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,48.0,true,465.06,Ongoing,,Nootsabar,2103,0,,Small Education Donors 2021,false,,214.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528033,ELPO,,,,,,,"Half rates in May, September, October, March",22,,23,,40.93,40032,,3000,,4-12 (Primary),13032.0,27000,,100,,,27000,,,,40032,,978.06,false,2022-03-01,,,,Pratom (Primary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,21.73,-465.06,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531190,361303000000531319,zcrm_361303000000269001,Ban Mae Khi 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000546098,35,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,224.0,zcrm_361303000000526033,27.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,48.0,true,465.06,Ongoing,,Nootsabar,2104,0,,Small Education Donors 2021,false,,214.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,ELPO,,,,,,,"Half rates in May, September, October, March",14,,21,,40.93,40032,,3000,,4-12 (Primary),13032.0,27000,,100,,,27000,,,,40032,,978.06,false,2022-03-01,,,,Pratom (Primary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,27.94,-465.06,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531191,361303000000531321,zcrm_361303000000269001,Ban Mae La Pa Wai 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527052,8,,false,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,112.0,zcrm_361303000000526033,14.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,24.0,true,232.03,Ongoing,,Nootsabar,2105,0,,Small Education Donors 2021,false,,107.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528040,ELPO,,,,,,,"Half rates in May, September, October, March",4,,4,,40.93,20016,,1500,,4-12 (Primary),6516.0,13500,,32.55,,,,,,,6516,,489.03,false,,,,,Pratom (Primary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,61.13,97.8,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531192,361303000000531323,zcrm_361303000000269001,Ban Mae Tho 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,2022-05-30 10:13:10,2022-08-05 07:15:05,zcrm_361303000000527053,6,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,149.0,zcrm_361303000000526033,18.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,32.0,true,310.04,Ongoing,,Nootsabar,2106,0,,Small Education Donors 2021,false,,143.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528036,ELPO,,,,,,,"Half rates in May, September, October, March",3,"Support stopped after this year, as dorm closing due to dormitory being too small to run cost-effictively (decision made by dorm managers, not KHT)",3,,40.93,26688,,2000,,12-18 (Secondary),8688.0,18000,,100,,,18000,,,,26688,,652.04,false,2022-03-01,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,true,true,true,true,true,true,true,true,,,,,,108.67,-310.04,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531193,361303000000531325,zcrm_361303000000269001,Ban Mae Tho Tai 2021 Dorm Meals,true,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527054,51,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,75.0,zcrm_361303000000526033,9.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,16.0,true,155.02,Ongoing,,Nootsabar,2107,0,,Small Education Donors 2021,false,,71.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528041,ELPO,,,,,,,"Half rates in May, September, October, March",13,,38,,40.93,13344,,1000,,4-12 (Primary),4344.0,9000,,100,,,9000,,,,13344,,326.02,false,2022-03-01,,,,Pratom (Primary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,6.39,-155.02,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531194,361303000000531327,zcrm_361303000000269001,Ban Mae La Noi Duransik 2021 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527055,130,,true,false,2021-05-01,2022-03-31,zcrm_361303000000526035,2021-10-15,746.0,zcrm_361303000000526033,91.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,161.0,true,1548.18,Ongoing,,Nootsabar,2108,0,,Small Education Donors 2021,false,,714.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",87,,43,,40.93,133439,,10000,,12-18 (Secondary),43439.0,90000,,100,,,90000,,,,133439,,3260.18,false,2022-03-01,,,,Mathayom (Secondary),,false,2022-08-05 07:15:00,,,false,true,true,true,true,true,false,true,,,,,,25.08,-1548.18,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000000531195,361303000000531329,zcrm_361303000000269001,Anchali Sukwake 2019-2022 Scholarship,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2021-10-28 14:55:27,2022-08-05 07:15:05,,,,,,zcrm_361303000000032011,,,2022-08-05 06:58:47,,,2022-08-05 07:15:05,zcrm_361303000000527056,1,2025-03-01,false,true,2019-05-01,2022-04-01,zcrm_361303000001880129,2021-10-31,557.0,,,,2022-03-30,false,true,,2019-10-31,zcrm_361303000000526046,2020-03-30,557.0,true,-278.45,New,1,Nootsabar,1901,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528042,ELPO,,,,,,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,1,,40.93,34199,,1000,,18+ (Tertiary),4200.0,27000,,91.23,,,27000,,,,31200,,835.55,false,,,,Accounting,Vocational (HVD),Anchali Sukwake,false,2022-08-05 07:15:00,,2022-03-01,true,true,false,false,false,true,true,false,,,,,3.11,835.55,351.72,,,,,,,,,,,,,,,,,false,,,,,1
